id,data,cidade_id,local,bairro,via,numero,latitude,longitude,natureza_id,hora,periodo
2337,2015-03-15,1,"Jardim Belo Horizonte, Rua das Guabirobas",Jardim Belo Horizonte,Rua das Guabirobas,,-11.8698894,-55.5205019,6,17:30:00,12:00 - 17:59
2338,2015-03-17,1,"Centro, Rua das Avencas, 998",Centro,Rua das Avencas,998,-11.8612331,-55.50900999999999,3,17:30:00,12:00 - 17:59
2339,2015-03-24,1,"Parque das Araras, Rua dos Birís",Parque das Araras,Rua dos Birís,,-11.8284778,-55.49213529999997,8,17:30:00,12:00 - 17:59
2340,2015-03-04,1,"Setor Industrial, BR 163",Setor Industrial,BR 163,,-11.8595279,-55.49480470000003,6,17:50:00,12:00 - 17:59
2341,2015-03-04,1,"Jardim Paraíso 2, Avenida André Maggi, 1064",Jardim Paraíso 2,Avenida André Maggi,1064,-11.8416424,-55.52012960000002,3,18:00:00,18:00 - 23:59
2342,2015-03-19,1,"Jardim Umuarama 2, Rua José Gonçalves",Jardim Umuarama 2,Rua José Gonçalves,,-11.9236527,-55.506353200000035,3,18:00:00,18:00 - 23:59
2343,2015-03-19,1,"São Cristóvão, Rua João Pedro Moreira de Carvalho",São Cristóvão,Rua João Pedro Moreira de Carvalho,,-11.8982529,-55.50460659999999,4,18:03:00,18:00 - 23:59
2344,2015-03-07,1,"Jardim Jequitibás, Avenida das Itaúbas",Jardim Jequitibás,Avenida das Itaúbas,,-11.8545723,-55.51015849999999,5,18:12:00,18:00 - 23:59
2345,2015-03-26,1,"Jardim Jacarandás, Rua dos Abacateiros, 88b",Jardim Jacarandás,Rua dos Abacateiros,88b,-11.8774573,-55.505241299999966,3,18:15:00,18:00 - 23:59
2346,2015-03-08,1,"Jardim Imperial, Avenida André Maggi",Jardim Imperial,Avenida André Maggi,,-11.8406742,-55.51959320000003,8,18:20:00,18:00 - 23:59
2347,2015-03-12,1,"Centro, Rua das Aroeiras, 156",Centro,Rua das Aroeiras,156,-11.8558443,-55.51139520000004,3,18:30:00,18:00 - 23:59
2348,2015-03-26,1,"Jardim das Primaveras, Rua Umarís, 609",Jardim das Primaveras,Rua Umarís,609,-11.8353084,-55.4959786,3,18:30:00,18:00 - 23:59
2349,2015-03-06,1,"Residencial Norte, Rua dos Cajueiros",Residencial Norte,Rua dos Cajueiros,,-11.8509338,-55.5012916,6,19:00:00,18:00 - 23:59
2350,2015-03-07,1,"Jardim das Palmeiras, Avenida das Itaúbas",Jardim das Palmeiras,Avenida das Itaúbas,,-11.8427818,-55.50710509999999,5,19:00:00,18:00 - 23:59
2351,2015-03-10,1,"Sebastião de Matos 2, Avenida Projetada 03",Sebastião de Matos 2,Avenida Projetada 03,,-11.8679396,-55.49201449999998,3,19:00:00,18:00 - 23:59
2352,2015-03-08,1,"Jardim Jacarandás, Avenida dos Jacarandás",Jardim Jacarandás,Avenida dos Jacarandás,,-11.8806081,-55.50392039999997,5,19:10:00,18:00 - 23:59
2353,2015-03-25,1,"Jardim Boa Esperança, Rua Manoel Santana, 2575",Jardim Boa Esperança,Rua Manoel Santana,2575,-11.8314141,-55.52762629999995,7,19:15:00,18:00 - 23:59
2354,2015-03-25,1,"Jardim das Primaveras, Avenida das Palmeiras",Jardim das Primaveras,Avenida das Palmeiras,,-11.8485476,-55.49847790000001,6,19:15:00,18:00 - 23:59
2355,2015-03-09,1,"Setor Industrial Sul, Rua Dalva de Oliveira, 534",Setor Industrial Sul,Rua Dalva de Oliveira,534,,,6,19:20:00,18:00 - 23:59
2356,2015-03-29,1,"Jardim das Primaveras, Avenida das Sibipirunas, 4447",Jardim das Primaveras,Avenida das Sibipirunas,4447,-11.8477703,-55.499941000000035,3,19:23:00,18:00 - 23:59
2357,2015-03-01,1,"Jardim Lisboa, 11 Q 15 Lt26",Jardim Lisboa,11 Q 15 Lt26,,,,6,19:25:00,18:00 - 23:59
2358,2015-03-03,1,"Jardim Jacarandás, Rua das Pitombeiras, 343",Jardim Jacarandás,Rua das Pitombeiras,343,-11.8755378,-55.50592119999999,3,19:25:00,18:00 - 23:59
2359,2015-03-13,1,"Setor Industrial Sul, João Pedro Morreira de Carvalho, 1106",Setor Industrial Sul,João Pedro Morreira de Carvalho,1106,-11.8691427,-55.49690900000002,3,19:25:00,18:00 - 23:59
2360,2015-03-04,1,"Jardim Umuarama 1, Rua Filadelfia",Jardim Umuarama 1,Rua Filadelfia,,,,3,19:30:00,18:00 - 23:59
2361,2015-03-15,1,Vila Lobos,Vila Lobos,Vila Lobos,,-11.8694018,-55.54444380000001,3,19:30:00,18:00 - 23:59
2362,2015-03-26,1,"Centro, Rua das Castanheiras",Centro,Rua das Castanheiras,,-11.8539836,-55.5049262,6,19:40:00,18:00 - 23:59
2363,2015-03-07,1,"Centro, Rua das Graviolas",Centro,Rua das Graviolas,,-11.8532039,-55.51212420000002,6,20:00:00,18:00 - 23:59
2364,2015-03-09,1,"Jardim Maripá, Rio Nandico",Jardim Maripá,Rio Nandico,,,,6,20:00:00,18:00 - 23:59
2365,2015-03-06,1,"Setor Comercial, Avenida dos Ingás, 2630",Setor Comercial,Avenida dos Ingás,2630,-11.8686953,-55.5215015,3,20:00:00,18:00 - 23:59
2366,2015-03-09,1,"Jardim Maripá, Rio Nandico, 80",Jardim Maripá,Rio Nandico,80,,,6,20:00:00,18:00 - 23:59
2367,2015-03-12,1,"Centro, Rua das Caviúnas",Centro,Rua das Caviúnas,,-11.860429,-55.50881659999999,6,20:00:00,18:00 - 23:59
2368,2015-03-17,1,"Belo Ramo, Rua Centro Oeste, 22",Belo Ramo,Rua Centro Oeste,22,,,6,20:00:00,18:00 - 23:59
2369,2015-03-21,1,"Pequena Londres, Rua Ribeirão Roquete, 601",Pequena Londres,Rua Ribeirão Roquete,601,-11.890481,-55.5087054,6,20:00:00,18:00 - 23:59
2370,2015-03-24,1,"Zona Rural, Br-163",Zona Rural,Br-163,,-11.8260982,-55.48594630000002,3,20:00:00,18:00 - 23:59
2371,2015-03-28,1,"Residencial Delta, Professora Marilu, 532",Residencial Delta,Professora Marilu,532,-11.8332513,-55.52123740000002,6,20:00:00,18:00 - 23:59
2372,2015-03-27,1,"Centro, Ariris, 228",Centro,Ariris,228,,,3,20:00:00,18:00 - 23:59
2373,2015-03-26,1,"Jardim Botânico, Rua dos Sapotís, 857",Jardim Botânico,Rua dos Sapotís,857,-11.8685001,-55.50935190000001,6,20:00:00,18:00 - 23:59
2374,2015-03-31,1,"Centro, Avenida das Embaúbas",Centro,Avenida das Embaúbas,,-11.8573162,-55.50872559999999,3,20:00:00,18:00 - 23:59
2375,2015-03-12,1,"Jardim Imperial, Rua dos Eucaliptos, 1749",Jardim Imperial,Rua dos Eucaliptos,1749,-11.8441967,-55.52128049999999,6,20:10:00,18:00 - 23:59
2376,2015-03-21,1,"Centro, Avenida das Embaúbas",Centro,Avenida das Embaúbas,,-11.8573162,-55.50872559999999,6,20:10:00,18:00 - 23:59
2377,2015-03-21,1,"Centro, Avenida da Saudade",Centro,Avenida da Saudade,,-11.8521292,-55.51960610000003,6,20:15:00,18:00 - 23:59
2378,2015-03-22,1,"Jardim Imperial, Avenida dos Jequitibás",Jardim Imperial,Avenida dos Jequitibás,,-11.8370436,-55.515632900000014,6,20:15:00,18:00 - 23:59
2379,2015-03-26,1,"Jardim Botânico, Rua dos Sapotís, 850",Jardim Botânico,Rua dos Sapotís,850,-11.8694971,-55.50534010000001,6,20:20:00,18:00 - 23:59
2380,2015-03-30,1,"Jardim Primaveras, Rua dos Ciclames 404",Jardim Primaveras,Rua dos Ciclames 404,,-11.8404512,-55.497300300000006,6,20:20:00,18:00 - 23:59
2381,2015-03-01,1,"Jardim Lisboa, Rua 11",Jardim Lisboa,Rua 11,,,,6,20:30:00,18:00 - 23:59
2382,2015-03-07,1,"Centro, Rua dos Araçás",Centro,Rua dos Araçás,,-11.8498873,-55.51365780000003,6,20:30:00,18:00 - 23:59
2383,2015-03-27,1,"Centro, Avenida das Itaúbas, 4001",Centro,Avenida das Itaúbas,4001,-11.8808769,-55.516972099999975,3,20:30:00,18:00 - 23:59
2384,2015-03-28,1,"Jardim Maringá 2, Avenida dos Tarumãs, 2995",Jardim Maringá 2,Avenida dos Tarumãs,2995,-11.8603174,-55.52158530000003,6,20:30:00,18:00 - 23:59
2385,2015-03-30,1,"Jardim das Primaveras, Rua dos Ciclames, 404",Jardim das Primaveras,Rua dos Ciclames,404,-11.8404512,-55.497300300000006,6,20:30:00,18:00 - 23:59
2386,2015-03-26,1,"Jardim Botânico, Rua dos Sapotís, 857",Jardim Botânico,Rua dos Sapotís,857,-11.8685001,-55.50935190000001,6,20:30:00,18:00 - 23:59
2387,2015-03-03,1,"Jardim das Primaveras, Avenida das Sibipirunas",Jardim das Primaveras,Avenida das Sibipirunas,,-11.84052,-55.497905100000025,7,20:35:00,18:00 - 23:59
2388,2015-03-19,1,"Jardim das Palmeiras, Rua dos Marfins",Jardim das Palmeiras,Rua dos Marfins,,-11.8449579,-55.50864660000002,6,20:40:00,18:00 - 23:59
2389,2015-03-28,1,"Centro, Arecas, 83",Centro,Arecas,83,,,3,20:40:00,18:00 - 23:59
2390,2015-03-15,1,"Jardim das Palmeiras, Avenida dos Ingás",Jardim das Palmeiras,Avenida dos Ingás,,-11.8413497,-55.5127526,3,20:45:00,18:00 - 23:59
2391,2015-03-05,1,"Jardim Jacarandás, Avenida Perimetral Sul",Jardim Jacarandás,Avenida Perimetral Sul,,-11.8874332,-55.5074975,7,20:50:00,18:00 - 23:59
2392,2015-03-19,1,"Menino Jesus 2, Rua 3, 690",Menino Jesus 2,Rua 3,690,-11.9001336,-55.51256669999998,6,20:50:00,18:00 - 23:59
2393,2015-03-04,1,"Menino Jesus 2, Rua 2, 738",Menino Jesus 2,Rua 2,738,-11.9007364,-55.51254349999999,3,21:00:00,18:00 - 23:59
2394,2015-03-05,1,"Jardim Pérola, Rua das Samambaias, 210",Jardim Pérola,Rua das Samambaias,210,-11.8764637,-55.501742000000036,6,21:00:00,18:00 - 23:59
2395,2015-03-07,1,"Jardim das Oliveiras 2, Airicuris",Jardim das Oliveiras 2,Airicuris,,-11.8282399,-55.50560350000001,3,21:00:00,18:00 - 23:59
2396,2015-03-14,1,"Jardim Veneza, Rua 3, 06",Jardim Veneza,Rua 3,06,-11.8475616,-55.53359840000002,6,21:00:00,18:00 - 23:59
2397,2015-03-14,1,"Centro, Avenida Governador Júlio Campos",Centro,Avenida Governador Júlio Campos,,-11.8559949,-55.5040242,6,21:00:00,18:00 - 23:59
2398,2015-03-15,1,"Jardim Paraíso, Rua dos Cedros, 1672",Jardim Paraíso,Rua dos Cedros,1672,-11.8648736,-55.51553860000001,6,21:00:00,18:00 - 23:59
2399,2015-03-28,1,"Jardim Boa Esperança, Rua Armando Dias, 158",Jardim Boa Esperança,Rua Armando Dias,158,-11.8342922,-55.5175031,3,21:00:00,18:00 - 23:59
2400,2015-03-12,1,"Jardim Imperial, Rua das Paineiras, 1185",Jardim Imperial,Rua das Paineiras,1185,-11.8403026,-55.5150352,6,21:15:00,18:00 - 23:59
2401,2015-03-21,1,"Pequena Londres, Ribeirão Coquete, 601",Pequena Londres,Ribeirão Coquete,601,,,6,21:15:00,18:00 - 23:59
2402,2015-03-02,1,"Jardim Imperial, Rua dos Açaís, 654",Jardim Imperial,Rua dos Açaís,654,-11.8482194,-55.5159999,2,21:20:00,18:00 - 23:59
2403,2015-03-02,1,"Jardim Imperial, Rua dos Açaís, 654",Jardim Imperial,Rua dos Açaís,654,-11.8482194,-55.5159999,7,21:20:00,18:00 - 23:59
2404,2015-03-12,1,"Jardim das Palmeiras, Rua das Peróbas, 816-B",Jardim das Palmeiras,Rua das Peróbas,816-B,-11.8430291,-55.51215189999999,5,21:20:00,18:00 - 23:59
2405,2015-03-31,1,"Jardim Boa Esperança, Rua 4",Jardim Boa Esperança,Rua 4,,-11.83566584,-55.52024868,6,21:20:00,18:00 - 23:59
2406,2015-03-30,1,"Jardim Jacarandás, Avenida dos Jacarandás",Jardim Jacarandás,Avenida dos Jacarandás,,-11.8806081,-55.50392039999997,6,21:26:00,18:00 - 23:59
2407,2015-03-03,1,"Jardim Itália 3, Rua Verona, 25",Jardim Itália 3,Rua Verona,25,-11.8360813,-55.53194480000002,3,21:30:00,18:00 - 23:59
2408,2015-03-10,1,"Menino Jesus 1, Rua João Pedro Moreira de Carvalho",Menino Jesus 1,Rua João Pedro Moreira de Carvalho,,-11.8998832,-55.5050425,5,21:30:00,18:00 - 23:59
2409,2015-03-15,1,"Jardim Paraíso, Rua dos Cedros, 1672",Jardim Paraíso,Rua dos Cedros,1672,-11.8648736,-55.51553860000001,6,21:30:00,18:00 - 23:59
2410,2015-03-22,1,"Jardim Pérola, Rua dos Topázios, 196",Jardim Pérola,Rua dos Topázios,196,-11.9018227,-55.5080557,6,21:30:00,18:00 - 23:59
2411,2015-03-24,1,"Jardim Imperial, Rua dos Eucaliptos, 1589",Jardim Imperial,Rua dos Eucaliptos,1589,-11.8445523,-55.51973910000004,6,21:30:00,18:00 - 23:59
2412,2015-03-01,1,"Centro, Rua das Primaveras",Centro,Rua das Primaveras,,-11.85797114,-55.50204632,6,21:45:00,18:00 - 23:59
2413,2015-03-02,1,"Jardim Imperial, Rua das Araribas, 1560",Jardim Imperial,Rua das Araribas,1560,-11.8403576,-55.51848259999997,6,22:00:00,18:00 - 23:59
2414,2015-03-07,1,"Jardim Umuarama 2, Rua Central",Jardim Umuarama 2,Rua Central,,-11.9242368,-55.506491100000005,6,22:00:00,18:00 - 23:59
2415,2015-03-07,1,"Jardim Botânico, Rua das Tamareiras, 1323",Jardim Botânico,Rua das Tamareiras,1323,-11.8636641,-55.512364899999966,3,22:00:00,18:00 - 23:59
2416,2015-03-15,1,"Centro, Rua das Pitangueiras",Centro,Rua das Pitangueiras,,-11.8560556,-55.49998399999998,3,22:00:00,18:00 - 23:59
2417,2015-03-18,1,"Centro, Rua dos Lírios, 547",Centro,Rua dos Lírios,547,-11.8601691,-55.50006029999997,6,22:00:00,18:00 - 23:59
2418,2015-03-19,1,"Jardim Florença, Mágda Cassia Pissinati, 069",Jardim Florença,Mágda Cassia Pissinati,069,,,6,22:00:00,18:00 - 23:59
2419,2015-03-19,1,"Jardim Botânico, Avenida dos Flamboyants, 1550",Jardim Botânico,Avenida dos Flamboyants,1550,-11.8690044,-55.53561769999999,3,22:00:00,18:00 - 23:59
2420,2015-03-22,1,"Maria Vindilina, Avenida Pantanal, 1068",Maria Vindilina,Avenida Pantanal,1068,-11.8182864,-55.516776600000014,3,22:00:00,18:00 - 23:59
2421,2015-03-28,1,"Jardim das Violetas, Rua das Violetas",Jardim das Violetas,Rua das Violetas,,-11.8340258,-55.50796159999999,6,22:00:00,18:00 - 23:59
2422,2015-03-31,1,"Jardim Ipiranga, Rua Rio Arinos, 74",Jardim Ipiranga,Rua Rio Arinos,74,-11.8923804,-55.50642719999996,6,22:00:00,18:00 - 23:59
2423,2015-03-26,1,"Parque das Araras, Rua das Primaveras, 6738",Parque das Araras,Rua das Primaveras,6738,-11.8280943,-55.49315360000003,3,22:05:00,18:00 - 23:59
2424,2015-03-12,1,"Centro, Avenida Governador Júlio Campos",Centro,Avenida Governador Júlio Campos,,-11.8559949,-55.5040242,6,22:15:00,18:00 - 23:59
2425,2015-03-22,1,"Jardim Tarumãs, Madalena Santinelli",Jardim Tarumãs,Madalena Santinelli,,,,6,22:20:00,18:00 - 23:59
2426,2015-03-02,1,"Jardim Imperial, Rua das Araribas, 1560",Jardim Imperial,Rua das Araribas,1560,-11.8403576,-55.51848259999997,6,22:30:00,18:00 - 23:59
2427,2015-03-06,1,"Centro, Rua das Pitangueiras, 1168",Centro,Rua das Pitangueiras,1168,-11.8539992,-55.5081447,6,22:30:00,18:00 - 23:59
2428,2015-03-10,1,"Setor Industrial, Rua dos Manacás",Setor Industrial,Rua dos Manacás,,-11.8618652,-55.496962199999984,6,22:30:00,18:00 - 23:59
2429,2015-03-24,1,"Jardim Belo Horizonte, Rua Araxá, 254",Jardim Belo Horizonte,Rua Araxá,254,,,6,22:30:00,18:00 - 23:59
2430,2015-03-06,1,"Jardim das Oliveiras 2, Rua das Bracatingas",Jardim das Oliveiras 2,Rua das Bracatingas,,-11.8245203,-55.50552849999997,6,22:40:00,18:00 - 23:59
2431,2015-03-25,1,"Jardim Boa Esperança, Rua Manoel Santana",Jardim Boa Esperança,Rua Manoel Santana,,-11.8345887,-55.52272399999998,5,22:50:00,18:00 - 23:59
2432,2015-03-27,1,"Menino Jesus 2, Rua 2, 689",Menino Jesus 2,Rua 2,689,-11.9007388,-55.512533399999995,6,22:59:00,18:00 - 23:59
2433,2015-03-01,1,"Residencial Safira, José Inacio",Residencial Safira,José Inacio,,,,3,23:00:00,18:00 - 23:59
2434,2015-03-06,1,"Jardim das Oliveiras 2, Rua das Avencas",Jardim das Oliveiras 2,Rua das Avencas,,-11.8286785,-55.50108080000001,6,23:00:00,18:00 - 23:59
2435,2015-03-06,1,"Centro, Avenida Júlio Campos",Centro,Avenida Governador Júlio Campos,,-11.85656,-55.501236000000006,3,23:00:00,18:00 - 23:59
2436,2015-03-07,1,"Jardim Umuarama 2 , Rua Central",Jardim Umuarama 2,Rua Central,,-11.9242368,-55.506491100000005,6,23:00:00,18:00 - 23:59
2437,2015-03-11,1,"Menino Jesus 2, Rua Principal, 690",Menino Jesus 2,Rua Principal,690,,,6,23:00:00,18:00 - 23:59
2438,2015-03-15,1,"Jardim Jacarandás, Avenida dos Jacarandás, 1485",Jardim Jacarandás,Avenida dos Jacarandás,1485,-11.8746329,-55.50237820000001,3,23:00:00,18:00 - 23:59
2439,2015-03-16,1,"Centro, Avenida das Itaúbas",Centro,Avenida das Itaúbas,,-11.8545723,-55.51015849999999,6,23:00:00,18:00 - 23:59
2440,2015-03-19,1,"Nossa Senhora Aparecida, Adolfo Gomes de Paiva",Nossa Senhora Aparecida,Adolfo Gomes de Paiva,,-11.8548833,-55.53187350000002,6,23:00:00,18:00 - 23:59
2441,2015-03-20,1,"Zona Rural, BR 163",Zona Rural,BR 163,,-11.8260982,-55.48594630000002,7,23:00:00,18:00 - 23:59
2442,2015-03-23,1,"Jardim Imperial, Rua dos Marfins",Jardim Imperial,Rua dos Marfins,,-11.8431351,-55.515938500000004,3,23:00:00,18:00 - 23:59
2443,2015-03-27,1,"Menino Jesus 2, Rua 2, 689",Menino Jesus 2,Rua 2,689,-11.9007388,-55.512533399999995,6,23:00:00,18:00 - 23:59
2444,2015-03-28,1,"Zona Rural, Aeroporto",Zona Rural,Aeroporto,,,,3,23:00:00,18:00 - 23:59
2445,2015-03-13,1,"Jardim Paraíso, Rua das Seringueiras, 1814",Jardim Paraíso,Rua das Seringueiras,1814,-11.8658706,-55.51566009999999,6,23:15:00,18:00 - 23:59
2446,2015-03-09,1,"Jardim das Palmeiras, Rua das Paineiras, 723",Jardim das Palmeiras,Rua das Paineiras,723,-11.8413666,-55.5108462,3,23:20:00,18:00 - 23:59
2447,2015-03-27,1,"Jardim Maringá 2, Avenida dos Tarumãs",Jardim Maringá 2,Avenida dos Tarumãs,,-11.8661887,-55.496946500000035,6,23:30:00,18:00 - 23:59
2448,2015-03-15,1,"Centro, Avenida Júlio Campos",Centro,Avenida Governador Júlio Campos,,-11.85656,-55.501236000000006,8,23:35:00,18:00 - 23:59
2449,2015-03-23,1,"Jardim Umuarama 2 , Rua José Gonçalves, 40",Jardim Umuarama 2,Rua José Gonçalves,40,-11.9225876,-55.51056570000003,6,23:40:00,18:00 - 23:59
2450,2015-03-21,1,"Jardim Conquista, Rua Abélias",Jardim Conquista,Rua Abélias,,,,5,23:55:00,18:00 - 23:59
2451,2015-03-30,1,"Setor Industrial, Rua Olinda, 255",Setor Industrial,Rua Olinda,255,-11.852507,-55.49050399999999,3,,
2452,2015-03-30,1,"Jardim das Violetas, Avenida dos Pinheiros, 2173",Jardim das Violetas,Avenida dos Pinheiros,2173,-11.8339019,-55.48991179999996,3,,
2453,2015-03-01,1,"Menino Jesus 1, Libano, 340",Menino Jesus 1,Libano,340,-11.9009846,-55.50222059999999,3,,
2454,2015-03-01,1,"Jardim das Violetas, Avenida André Maggi, 5602",Jardim das Violetas,Avenida André Maggi,5602,-11.834979,-55.51628440000002,3,,
2455,2015-03-04,1,"Jardim Viena, Congonias",Jardim Viena,Congonias,,,,3,,
2456,2015-03-02,1,"Vitória Régia, Central A, 53",Vitória Régia,Central A,53,,,3,,
2457,2015-03-06,1,"Setor Industrial Norte, Rua das Colombinas, 183",Setor Industrial Norte,Rua das Colombinas,183,-11.8508049,-55.49511849999999,3,,
2458,2015-03-06,1,"Jardim Jacarandás, Rua das Samambaias, 293",Jardim Jacarandás,Rua das Samambaias,293,-11.8679044,-55.499504,3,,
2459,2015-03-07,1,"Jardim Paraíso, Rua das Petúnias, 787",Jardim Paraíso,Rua das Petúnias,787,-11.8639961,-55.51445000000001,3,,
2460,2015-03-07,1,"Residencial Norte, Avenida das Palmeiras",Residencial Norte,Avenida das Palmeiras,,-11.8483562,-55.50035350000002,3,,
2461,2015-03-07,1,"Centro, Avenida das Itaúbas",Centro,Avenida das Itaúbas,,-11.8545723,-55.51015849999999,3,,
2462,2015-03-10,1,"Setor Industrial Norte, Rua das Ipoméias, 465",Setor Industrial Norte,Rua das Ipoméias,465,-11.848352,-55.49347230000001,3,,
2463,2015-03-13,1,"Jardim Celeste, Rua dos Gerânios, 334",Jardim Celeste,Rua dos Gerânios,334,-11.878707,-55.51264420000001,3,,
2464,2015-03-15,1,"Jardim das Violetas, Avenida dos Pinheiros",Jardim das Violetas,Avenida dos Pinheiros,,-11.8296759,-55.50679930000001,3,,
2465,2015-03-15,1,"Zona Rural, Rua Atlântica, 211",Zona Rural,Rua Atlântica,211,-11.8549331,-55.544653400000016,3,,
2466,2015-03-15,1,"Centro, Rua das Pitangueiras",Centro,Rua das Pitangueiras,,-11.8560556,-55.49998399999998,3,,
2467,2015-03-16,1,"Centro, Avenida Júlio Campos",Centro,Avenida Governador Júlio Campos,,-11.85656,-55.501236000000006,6,,
2468,2015-03-16,1,"Centro, Rua dos Cajueiros, 1121",Centro,Rua dos Cajueiros,1121,-11.8504539,-55.503596200000004,3,,
2469,2015-03-15,1,"Jardim Botânico, Avenida das Sibipirunas, 1882",Jardim Botânico,Avenida das Sibipirunas,1882,-11.870247,-55.50543700000003,3,,
2470,2015-03-15,1,"Centro, Rua das Nogueiras, 359",Centro,Rua das Nogueiras,359,-11.8574922,-55.50145429999998,6,,
2471,2015-03-18,1,"Jardim Paraíso 2, Avenida André Maggi",Jardim Paraíso 2,Avenida André Maggi,,-11.8423038,-55.52087310000002,3,,
2472,2015-03-20,1,"Jardim Celeste, Avenida dos Jatobás, 980",Jardim Celeste,Avenida dos Jatobás,980,-11.8805631,-55.50764659999999,3,,
2473,2015-03-20,1,"Centro, Avenida das Embaúbas",Centro,Avenida das Embaúbas,,-11.8573162,-55.50872559999999,3,,
2474,2015-03-22,1,"Jardim Belo Horizonte, Aracha",Jardim Belo Horizonte,Aracha,,,,3,,
2475,2015-03-21,1,"Maria Vindilina, Avenida Pantanal",Maria Vindilina,Avenida Pantanal,,-11.8177502,-55.51821359999997,3,,
2476,2015-03-19,1,"Jardim das Violetas, Avenida André Maggi, 6560",Jardim das Violetas,Avenida André Maggi,6560,-11.8273203,-55.511741400000005,3,,
2477,2015-03-24,1,"Centro, Avenida das Figueiras",Centro,Avenida das Figueiras,,-11.8530007,-55.505508899999995,3,,
2478,2015-03-24,1,"Jardim Lisboa, Rua 3",Jardim Lisboa,Rua 3,,,,3,,
2479,2015-03-27,1,"Jardim Celeste, Rua das Mangueiras, 832",Jardim Celeste,Rua das Mangueiras,832,-11.8781029,-55.51002219999998,3,,
2480,2015-03-30,1,"Setor Industrial Norte, Avenida dos Jacarandás",Setor Industrial Norte,Avenida dos Jacarandás,,-11.8429512,-55.49407239999999,3,,
2481,2015-03-30,1,"São Cristóvão, Rua Colonizador Ênio Pipino",São Cristóvão,Rua Colonizador Ênio Pipino,,-11.8972599,-55.50487650000002,7,,
2482,2015-03-29,1,"Centro, Rua dos Lírios, 460",Centro,Rua dos Lírios,460,-11.8601285,-55.499516200000016,3,,
2483,2015-03-28,1,"Centro, Avenida das Embaúbas, 868",Centro,Avenida das Embaúbas,868,-11.8585372,-55.50356679999999,3,,
2484,2015-03-01,1,"Jardim São Paulo, Rua Carlos Eduardo, 270",Jardim São Paulo,Rua Carlos Eduardo,270,-11.826048,-55.51391469999999,3,,
2485,2015-03-25,1,"Centro, Avenida das Acácias",Centro,Avenida das Acácias,,-11.8589684,-55.50691640000002,3,,
